start_date,end_date,pub_date,Polling,Publisher,Con,Lab,LD,SDP,Green,Referendum,method,UKIP,BNP,TIG/CUK,BXP,BXP/Reform
2011-07-24,2011-07-25,NA,YouGov,Sun,37,41,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-07-25,2011-07-26,NA,YouGov,Sun,35,44,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-07-26,2011-07-27,NA,YouGov,Sun,36,43,8,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-07-27,2011-07-28,NA,YouGov,Sun,36,42,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-07-28,2011-07-29,2011-07-31,YouGov,ST,35,44,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-07-28,2011-07-01,NA,TNS BMRB,NA,35,41,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-07-29,NA,NA,Opinium,NA,36,38,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-07-31,2011-07-01,NA,YouGov,Sun,35,42,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-01,2011-08-02,NA,YouGov,Sun,36,45,8,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-02,2011-08-03,NA,YouGov,Sun,35,43,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-03,2011-08-04,NA,YouGov,Sun,36,42,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-04,2011-08-05,2011-08-07,YouGov,ST,35,44,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-07,2011-08-08,NA,YouGov,Sun,36,44,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-08,2011-08-09,NA,YouGov,Sun,36,43,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-09,2011-08-10,NA,YouGov,Sun,36,43,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-09,2011-08-11,2011-08-12,Opinium,NA,34,38,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-10,2011-08-11,NA,YouGov,Sun,35,43,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-11,2011-08-12,2011-08-14,YouGov,ST,36,43,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-12,NA,NA,Opinium,NA,37,36,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-14,2011-08-15,NA,YouGov,Sun,35,43,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-15,2011-08-16,NA,YouGov,Sun,36,42,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-16,2011-08-17,NA,YouGov,Sun,35,44,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-16,2011-08-19,2011-08-20,Opinium,NA,37,38,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-17,2011-08-18,NA,YouGov,Sun,36,44,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-17,2011-08-18,2011-08-21,ComRes,IoS/SM,38,40,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-18,2011-08-19,2011-08-21,YouGov,ST,36,40,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-19,2011-08-21,NA,ICM,Gu,37,36,17,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-08-19,2011-08-24,NA,Lord Ashcroft,NA,37,37,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-20,2011-08-22,2011-08-25,MORI,Reuters,34,40,15,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-08-21,2011-08-22,NA,YouGov,Sun,35,44,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-22,2011-08-23,NA,YouGov,Sun,37,44,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-23,2011-08-24,NA,YouGov,Sun,36,43,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-24,2011-08-25,NA,YouGov,Sun,37,42,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-25,2011-08-26,2011-08-28,YouGov,ST,38,41,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-25,2011-08-29,NA,TNS BMRB,NA,36,38,12,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-26,NA,NA,Opinium,NA,36,36,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-29,2011-08-30,NA,YouGov,Sun,39,40,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-30,2011-08-31,NA,YouGov,Sun,37,42,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-08-31,2011-08-01,NA,YouGov,Sun,36,42,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-01,2011-09-02,2011-09-04,YouGov,ST,38,39,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-02,2011-09-04,2011-09-06,ComRes,Ind,37,38,11,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-09-01,2011-09-02,2011-09-07,Angus RS,NA,33,39,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-09-02,2011-09-05,2011-09-07,Opinium,NA,36,37,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-09-04,2011-09-05,NA,YouGov,Sun,37,43,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-05,2011-09-06,NA,YouGov,Sun,38,40,9,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-09-06,2011-09-07,NA,YouGov,Sun,36,42,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-09-07,2011-09-08,NA,YouGov,Sun,36,42,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-08,2011-09-09,2011-09-11,YouGov,ST,38,41,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-09,2011-09-11,2011-09-14,Populus,TT,34,38,12,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-09-10,2011-09-12,2011-09-15,MORI,Reuters,35,37,13,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-09-11,2011-09-12,NA,YouGov,Sun,37,41,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-09-12,2011-09-13,NA,YouGov,Sun,35,43,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-13,2011-09-14,NA,YouGov,Sun,37,41,10,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-09-13,2011-09-15,2011-09-16,Opinium,NA,33,36,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-09-14,2011-09-15,2011-09-18,ComRes,IoS/SM,38,38,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-09-14,2011-09-15,NA,YouGov,Sun,38,41,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-15,2011-09-16,2011-09-18,YouGov,ST,36,42,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-18,2011-09-19,NA,YouGov,Sun,36,42,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-09-19,2011-09-20,NA,YouGov,Sun,36,41,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-20,2011-09-21,NA,YouGov,Sun,35,41,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-20,2011-09-21,2011-09-24,ICM,Gu,37,38,14,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-09-21,2011-09-22,NA,YouGov,Sun,36,42,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-22,2011-09-23,2011-09-25,YouGov,ST,36,42,11,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-09-22,2011-09-23,2011-09-25,BPIX,MoS,37,40,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-09-22,2011-09-26,NA,TNS BMRB,NA,33,38,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-09-23,2011-09-25,2011-09-27,ComRes,Ind,37,36,12,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-09-25,2011-09-26,NA,YouGov,Sun,39,41,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-26,2011-09-27,NA,YouGov,Sun,37,43,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-27,2011-09-28,NA,YouGov,Sun,37,43,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-27,2011-09-30,2011-09-04,Opinium,NA,33,40,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-09-28,2011-09-29,NA,YouGov,Sun,38,41,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-09-29,2011-09-30,NA,YouGov,ST,36,42,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-10-02,2011-10-03,NA,YouGov,Sun,37,42,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-10-03,2011-10-04,NA,YouGov,Sun,38,42,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-10-04,2011-10-05,NA,YouGov,Sun,37,41,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-10-05,2011-10-06,NA,YouGov,Sun,37,41,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-10-06,2011-10-07,2011-10-09,YouGov,ST,38,42,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-10-07,2011-10-10,2011-10-12,Opinium,NA,36,37,8,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-10-09,2011-10-10,NA,YouGov,Sun,36,40,11,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-10-10,2011-10-11,NA,YouGov,Sun,37,41,8,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-10-11,2011-10-12,NA,YouGov,Sun,36,42,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-10-12,2011-10-13,NA,YouGov,Sun,37,42,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-10-12,2011-10-13,2011-10-16,ComRes,IoS/SM,37,39,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-10-13,2011-10-14,2011-10-16,YouGov,ST,39,42,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-10-14,2011-10-16,2011-10-18,Populus,TT,33,41,8,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-10-16,2011-10-17,NA,YouGov,Sun,37,40,9,NA,NA,NA,Internet,7,NA,NA,NA,NA
2011-10-17,2011-10-18,NA,YouGov,Sun,38,42,9,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-10-18,2011-10-19,NA,YouGov,Sun,35,41,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-10-19,2011-10-20,NA,YouGov,Sun,36,41,10,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-10-20,2011-10-21,2011-10-23,YouGov,ST,36,38,10,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-10-21,2011-10-23,2011-10-25,ICM,Gu,35,39,13,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-10-21,2011-10-23,2011-10-25,Angus RS,NA,33,41,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-10-21,2011-10-24,2011-10-25,Opinium,NA,33,39,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-10-22,2011-10-24,2011-10-27,MORI,Reuters,34,38,12,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-10-23,2011-10-24,NA,YouGov,Sun,36,40,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-10-24,2011-10-25,NA,YouGov,Sun,36,40,10,NA,NA,NA,Internet,7,NA,NA,NA,NA
2011-10-25,2011-10-26,NA,YouGov,Sun,35,41,10,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-10-26,2011-10-27,NA,YouGov,Sun,35,42,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-10-27,2011-10-28,2011-10-30,YouGov,ST,36,39,8,NA,NA,NA,Internet,7,NA,NA,NA,NA
2011-10-27,2011-10-31,2011-10-03,TNS BMRB,NA,36,37,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-10-28,2011-10-30,2011-10-01,ComRes,Ind,34,38,14,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-10-30,2011-10-31,NA,YouGov,Sun,39,41,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-10-31,2011-10-01,NA,YouGov,Sun,35,41,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-11-01,2011-11-02,NA,YouGov,Sun,37,41,8,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-11-02,2011-11-03,NA,YouGov,Sun,36,41,8,NA,NA,NA,Internet,7,NA,NA,NA,NA
2011-11-02,2011-11-09,2011-11-21,Survation,Unite,38,39,12,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-11-03,2011-11-04,2011-11-06,YouGov,ST,35,41,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-11-04,2011-11-07,2011-11-16,Opinium,NA,34,38,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-11-06,2011-11-07,NA,YouGov,Sun,36,41,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-11-07,2011-11-08,NA,YouGov,Sun,35,40,10,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-11-08,2011-11-09,NA,YouGov,Sun,36,40,10,NA,NA,NA,Internet,7,NA,NA,NA,NA
2011-11-09,2011-11-10,NA,YouGov,Sun,35,42,8,NA,NA,NA,Internet,7,NA,NA,NA,NA
2011-11-10,2011-11-11,2011-11-13,YouGov,ST,36,41,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-11-11,2011-11-16,2011-11-27,Lord Ashcroft,NA,34,39,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-11-13,2011-11-14,NA,YouGov,Sun,37,40,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-11-14,2011-11-15,NA,YouGov,Sun,36,42,7,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-11-15,2011-11-16,NA,YouGov,Sun,36,41,10,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-11-16,2011-11-17,NA,YouGov,Sun,34,40,11,NA,NA,NA,Internet,7,NA,NA,NA,NA
2011-11-16,2011-11-18,2011-11-20,ComRes,IoS/SM,35,39,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-11-17,2011-11-18,2011-11-20,YouGov,ST,36,40,9,NA,NA,NA,Internet,7,NA,NA,NA,NA
2011-11-18,2011-11-20,2011-11-22,ICM,Gu,36,38,14,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-11-18,2011-11-20,2011-11-22,Populus,TT,33,41,13,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-11-18,2011-11-21,2011-11-22,Opinium,NA,36,37,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-11-19,2011-11-21,2011-11-24,MORI,Reuters,34,41,12,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-11-20,2011-11-21,NA,YouGov,Sun,36,40,9,NA,NA,NA,Internet,7,NA,NA,NA,NA
2011-11-21,2011-11-22,NA,YouGov,Sun,35,42,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-11-22,2011-11-23,NA,YouGov,Sun,35,40,10,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-11-23,2011-11-24,NA,YouGov,Sun,35,40,9,NA,NA,NA,Internet,8,NA,NA,NA,NA
2011-11-23,2011-11-24,2011-11-28,Angus RS,NA,33,42,8,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-11-23,2011-11-25,2011-11-27,Survation,Daily Star Sunday,32,34,12,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-11-24,2011-11-25,2011-11-27,YouGov,ST,34,43,11,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-11-24,2011-11-28,2011-11-28,TNS BMRB,NA,36,39,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-11-25,2011-11-27,2011-11-29,ComRes,Ind,37,39,10,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-11-27,2011-11-28,NA,YouGov,Sun,37,39,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-11-28,2011-11-29,NA,YouGov,Sun,38,41,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-11-29,2011-11-30,NA,YouGov,Sun,37,42,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-11-29,2011-11-30,2011-11-04,ICM,STel,38,36,14,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-11-30,2011-11-01,NA,YouGov,Sun,36,41,11,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-12-01,2011-12-02,2011-12-03,YouGov,ST,35,43,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-12-02,2011-12-03,2011-12-04,BPIX,MoS,36,41,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-12-02,NA,NA,Opinium,NA,34,38,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-12-04,2011-12-05,NA,YouGov,Sun,36,42,11,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-12-05,2011-12-06,NA,YouGov,Sun,37,41,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-12-06,2011-12-07,NA,YouGov,Sun,35,42,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2011-12-07,2011-12-08,NA,YouGov,Sun,36,41,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-12-07,2011-12-08,2011-12-11,ComRes,Ios/SM,36,40,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-12-08,2011-12-09,2011-12-11,YouGov,ST,38,39,11,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-12-09,2011-12-10,2011-12-11,Survation,MoS,35,35,14,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-12-09,2011-12-11,2011-12-14,ComRes,Ind,38,38,12,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-12-10,2011-12-12,2011-12-14,MORI,Reuters,41,39,11,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-12-11,2011-12-12,NA,YouGov,Sun,39,40,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-12-12,2011-12-13,NA,YouGov,Sun,41,39,10,NA,NA,NA,Internet,3,NA,NA,NA,NA
2011-12-13,2011-12-14,NA,YouGov,Sun,40,38,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2011-12-14,2011-12-15,NA,YouGov,Sun,41,40,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-12-14,2011-12-15,2011-12-18,ICM,STel,40,34,14,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-12-15,2011-12-16,2011-12-18,YouGov,ST,39,42,9,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-12-15,2011-12-19,2011-12-20,TNS BMRB,NA,35,38,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-12-16,2011-12-18,2011-12-20,Populus,TT,35,39,12,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-12-17,NA,NA,Opinium,NA,37,37,12,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2011-12-18,2011-12-19,NA,YouGov,Sun,38,42,9,NA,NA,NA,Internet,3,NA,NA,NA,NA
2011-12-19,2011-12-20,NA,YouGov,Sun,39,40,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-12-20,2011-12-21,2011-12-26,ICM,Gu,37,36,15,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2011-12-20,2011-12-21,NA,YouGov,Sun,40,40,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2011-12-21,2011-12-22,NA,YouGov,Sun,40,40,9,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-01-02,2012-01-03,NA,YouGov,Sun,39,41,9,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-01-03,2012-01-04,NA,YouGov,Sun,38,42,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-01-03,2012-01-05,2012-01-11,Opinium,NA,36,37,9,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2012-01-04,2012-01-05,NA,YouGov,Sun,39,41,11,NA,NA,NA,Internet,3,NA,NA,NA,NA
2012-01-05,2012-01-06,2012-01-08,YouGov,ST,38,40,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-01-08,2012-01-09,NA,YouGov,Sun,39,41,10,NA,NA,NA,Internet,3,NA,NA,NA,NA
2012-01-09,2012-01-10,NA,YouGov,Sun,40,40,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-01-10,2012-01-11,NA,YouGov,Sun,40,38,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-01-11,2012-01-12,NA,YouGov,Sun,41,40,8,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-01-12,2012-01-13,2012-01-15,YouGov,ST,38,40,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-01-13,2012-01-15,2012-01-18,Opinium,NA,37,37,8,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2012-01-15,2012-01-16,NA,YouGov,Sun,40,40,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-01-16,2012-01-17,NA,YouGov,Sun,39,40,8,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-01-17,2012-01-18,NA,YouGov,Sun,40,39,7,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-01-18,2012-01-19,NA,YouGov,Sun,41,38,8,NA,NA,NA,Internet,6,NA,NA,NA,NA
2012-01-18,2012-01-19,2012-01-22,ComRes,IoS/SM,38,38,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2012-01-19,2012-01-20,2012-01-22,YouGov,ST,41,36,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-01-19,2012-01-23,2012-01-24,TNS BMRB,NA,37,40,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2012-01-20,2012-01-22,2012-01-24,ICM,Gu,40,35,16,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2012-01-20,2012-01-22,2012-01-24,Populus,TT,37,38,13,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2012-01-21,2012-01-23,2012-01-25,MORI,Reuters,38,38,12,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2012-01-22,2012-01-23,NA,YouGov,Sun,39,40,8,NA,NA,NA,Internet,6,NA,NA,NA,NA
2012-01-22,2012-01-23,2012-01-24,Angus RS,NA,35,37,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2012-01-23,2012-01-24,NA,YouGov,Sun,40,38,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-01-24,2012-01-25,NA,YouGov,Sun,38,40,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2012-01-25,2012-01-26,NA,YouGov,Sun,39,40,9,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-01-26,2012-01-27,2012-01-29,YouGov,ST,39,40,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-01-27,2012-01-29,2012-01-01,ComRes,Ind,37,38,14,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2012-01-27,2012-01-30,2012-01-03,Opinium,NA,38,36,8,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2012-01-29,2012-01-30,NA,YouGov,Sun,40,38,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-01-30,2012-01-31,NA,YouGov,Sun,39,40,9,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-01-31,2012-01-01,NA,YouGov,Sun,38,40,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-01,2012-02-02,NA,YouGov,Sun,39,41,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-02,2012-02-03,2012-02-05,YouGov,ST,39,40,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-05,2012-02-06,NA,YouGov,Sun,41,40,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-06,2012-02-07,NA,YouGov,Sun,37,42,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-07,2012-02-08,NA,YouGov,Sun,40,38,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-02-08,2012-02-09,NA,YouGov,Sun,38,41,9,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-02-09,2012-02-10,2012-02-12,YouGov,ST,38,39,9,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-02-10,2012-02-13,2012-02-14,Opinium,NA,36,36,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2012-02-12,2012-02-13,NA,YouGov,Sun,38,42,9,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-02-13,2012-02-14,NA,YouGov,Sun,40,39,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-14,2012-02-15,NA,YouGov,Sun,39,40,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-15,2012-02-16,NA,YouGov,Sun,39,39,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-15,2012-02-16,2012-02-19,ComRes,IoS/SM,39,38,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2012-02-16,2012-02-17,2012-02-19,YouGov,ST,37,41,7,NA,NA,NA,Internet,6,NA,NA,NA,NA
2012-02-17,2012-02-19,2012-02-21,ICM,Gu,36,37,14,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2012-02-17,2012-02-19,2012-02-21,Populus,TT,37,39,11,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2012-02-19,2012-02-20,NA,YouGov,Sun,39,38,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-20,2012-02-21,NA,YouGov,Sun,37,41,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-21,2012-02-22,NA,YouGov,Sun,38,40,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-21,2012-02-23,2012-02-24,Opinium,NA,35,39,10,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2012-02-22,2012-02-23,NA,YouGov,Sun,39,38,10,NA,NA,NA,Internet,4,NA,NA,NA,NA
2012-02-23,2012-02-24,2012-02-26,YouGov,ST,38,40,10,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-24,2012-02-26,2012-02-28,ComRes,Ind,37,40,13,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2012-02-25,2012-02-27,2012-02-29,MORI,Reuters,35,41,12,NA,NA,NA,Phone,NA,NA,NA,NA,NA
2012-02-26,2012-02-27,NA,YouGov,Sun,38,40,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
2012-02-27,2012-02-28,NA,YouGov,Sun,40,39,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-28,2012-02-29,NA,YouGov,Sun,38,40,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-02-29,2012-02-01,NA,YouGov,Sun,39,39,8,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-03-01,2012-03-02,2012-03-04,YouGov,ST,40,39,9,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-03-02,2012-03-05,NA,TNS BMRB,NA,35,38,11,NA,NA,NA,Internet,NA,NA,NA,NA,NA
2012-03-04,2012-03-05,NA,YouGov,Sun,36,41,11,NA,NA,NA,Internet,5,NA,NA,NA,NA
2012-03-05,2012-03-06,NA,YouGov,Sun,37,41,9,NA,NA,NA,Internet,6,NA,NA,NA,NA
